node_name,count,mean,std,min,25%,50%,75%,max
0eb86326,21409.0,160.4982988462796,54.89363410452803,75.83,103.33,179.17,211.67,331.67
7f3747b5,55845.0,91.4925970095801,5.260817423669067,62.5,88.33,90.0,93.33,150.0
ba36d475,55845.0,156.20195648670426,80.38828062766532,81.67,118.33,120.83,127.5,385.0
d5a5fc09,55845.0,160.34332903572385,106.94305183633409,84.17,95.83,101.67,197.5,412.5
fe2955c5,55845.0,94.9277854776614,5.889955250853344,81.67,90.83,94.17,97.5,147.5
